"Fecha","Abreviatura","Estado","positivos _COVID_19","Poblacion","Muertes_x_ millon","Vuelos","Ingreso_PerCapita","Gasto_Salud_PerCapita","Densidad _Poblacional","Desempleo","Partido","Sin_Salud","desempleo_2019"
"20200415","AK","    Alaska ","8","737438","0.00000","34","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200415","HI","    Hawaii ","13","1420491","0.00000","63","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200415","MT","    Montana ","5","5611179","0.00000","8","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200415","ND","    North Dakota ","24","760077","0.00000","4","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200415","SD","    South Dakota ","180","882235","0.00000","15","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200414","AR","    Arkansas ","70","3013825","0.00000","25","45345","108","22.36273","0.048","Republicano","0.080","0.047"
"20200414","HI","    Hawaii ","5","1420491","0.00000","63","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200414","MT","    Montana ","5","5611179","0.00000","8","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200414","NH","    New Hampshire ","35","1356458","0.00000","22","64197","82","58.49777","0.026","Republicano","0.060","0.037"
"20200414","SD","    South Dakota ","120","882235","0.00000","12","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200414","WV","    West Virginia ","14","1805832","0.00000","7","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200414","WY","    Wyoming ","0","577737","0.00000","3","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200413","AK","    Alaska ","5","737438","0.00000","35","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200413","ID","    Idaho ","19","1754208","0.00000","33","46031","150","8.19553","0.026","Republicano","0.110","0.044"
"20200413","ME","    Maine ","65","1338404","0.00000","87","51477","99","16.75455","0.032","Democrata","0.080","0.033"
"20200413","MN","    Minnesota ","29","5611179","0.00000","212","60436","85","27.20796","0.031","Democrata","0.050","0.039"
"20200413","ND","    North Dakota ","23","760077","0.00000","6","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200413","NE","    Nebraska.","23","1929268","0.00000","45","55712","98","9.69612","0.042","Republicano","0.090","0.029"
"20200413","NH","    New Hampshire ","56","1356458","0.00000","23","64197","82","58.49777","0.026","Republicano","0.060","0.037"
"20200413","SC","    South Carolina ","0","5084127","0.00000","34","45671","80","65.30033","0.026","Republicano","0.110","0.034"
"20200413","SD","    South Dakota ","138","882235","0.00000","17","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200413","UT","    Utah ","60","3161105","0.00000","183","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200412","AK","    Alaska ","15","737438","0.00000","20","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200412","DE","    Delaware ","0","967171","0.00000","13","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200412","HI","    Hawaii ","21","1420491","0.00000","70","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200412","ME","    Maine ","17","1338404","0.00000","79","51477","99","16.75455","0.032","Democrata","0.080","0.033"
"20200412","MT","    Montana ","10","5611179","0.00000","9","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200412","NE","    Nebraska.","91","1929268","0.00000","46","55712","98","9.69612","0.042","Republicano","0.090","0.029"
"20200412","SD","    South Dakota ","104","882235","0.00000","16","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200412","TN","    Tennessee ","194","6318676","0.00000","176","49272","99","63.39068","0.035","Republicano","0.090","0.035"
"20200412","UT","    Utah ","97","3161105","0.00000","182","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200412","WY","    Wyoming ","0","577737","0.00000","5","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200411","CO","    Colorado ","0","5695564","0.00000","460","61854","101","21.21794","0.045","Democrata","0.080","0.031"
"20200411","KY","    Kentucky ","0","4468402","0.00000","51","44591","87","43.69293","0.058","Democrata","0.060","0.047"
"20200411","MT","    Montana ","12","5611179","0.00000","9","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200411","NM","    New Mexico ","0","2095428","0.00000","43","44683","220","6.66993","0.059","Democrata","0.090","0.042"
"20200411","SD","    South Dakota ","90","882235","0.00000","14","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200411","WV","    West Virginia ","23","1805832","0.00000","7","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200411","WY","    Wyoming ","8","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200410","AK","    Alaska ","11","737438","0.00000","36","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200410","DE","    Delaware ","119","967171","0.00000","13","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200410","MT","    Montana ","11","5611179","0.00000","9","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200410","OR","    Oregon ","0","4190713","0.00000","87","53402","81","16.85672","0.033","Democrata","0.070","0.045"
"20200410","SD","    South Dakota ","89","882235","0.00000","16","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200410","WV","    West Virginia ","31","1805832","0.00000","4","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200410","WY","    Wyoming ","23","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200409","AK","    Alaska ","9","737438","0.00000","44","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200409","HI","    Hawaii ","25","1420491","0.00000","73","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200409","MT","    Montana ","22","5611179","0.00000","11","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200409","NH","    New Hampshire ","0","1356458","0.00000","18","64197","82","58.49777","0.026","Republicano","0.060","0.037"
"20200409","SD","    South Dakota ","54","882235","0.00000","17","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200409","UT","    Utah ","130","3161105","0.00000","188","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200409","VT","    Vermont ","23","626299","0.00000","13","57184","144","26.23583","0.032","Republicano","0.040","0.03"
"20200409","WY","    Wyoming ","9","577737","0.00000","3","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200408","CT","    Connecticut ","0","3572665","0.00000","46","79403","86","284.88561","0.037","Democrata","0.060","0.04"
"20200408","DE","    Delaware ","0","967171","0.00000","16","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200408","HI","    Hawaii ","23","1420491","0.00000","73","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200408","MT","    Montana ","13","5611179","0.00000","13","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200408","ND","    North Dakota ","14","760077","0.00000","6","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200408","OR","    Oregon ","58","4190713","0.00000","117","53402","81","16.85672","0.033","Democrata","0.070","0.045"
"20200408","SD","    South Dakota ","73","882235","0.00000","17","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200408","UT","    Utah ","108","3161105","0.00000","214","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200408","VT","    Vermont ","30","626299","0.00000","16","57184","144","26.23583","0.032","Republicano","0.040","0.03"
"20200408","WV","    West Virginia ","50","1805832","0.00000","7","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200408","WY","    Wyoming ","5","577737","0.00000","3","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200407","AK","    Alaska ","22","737438","0.00000","39","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200407","AR","    Arkansas ","71","3013825","0.00000","29","45345","108","22.36273","0.048","Republicano","0.080","0.047"
"20200407","MT","    Montana ","20","5611179","0.00000","13","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200407","NH","    New Hampshire ","46","1356458","0.00000","23","64197","82","58.49777","0.026","Republicano","0.060","0.037"
"20200407","NM","    New Mexico ","62","2095428","0.00000","60","44683","220","6.66993","0.059","Democrata","0.090","0.042"
"20200407","UT","    Utah ","63","3161105","0.00000","217","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200407","VT","    Vermont ","32","626299","0.00000","18","57184","144","26.23583","0.032","Republicano","0.040","0.03"
"20200407","WV","    West Virginia ","67","1805832","0.00000","8","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200407","WY","    Wyoming ","6","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200406","AK","    Alaska ","6","737438","0.00000","38","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200406","AR","    Arkansas ","45","3013825","0.00000","34","45345","108","22.36273","0.048","Republicano","0.080","0.047"
"20200406","DE","    Delaware ","0","967171","0.00000","20","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200406","HI","    Hawaii ","20","1420491","0.00000","82","58102","192","85.38914","0.026","Democrata","0.040","0.027"
"20200406","ID","    Idaho ","24","1754208","0.00000","48","46031","150","8.19553","0.026","Republicano","0.110","0.044"
"20200406","ME","    Maine ","29","1338404","0.00000","131","51477","99","16.75455","0.032","Democrata","0.080","0.033"
"20200406","MT","    Montana ","13","5611179","0.00000","16","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200406","ND","    North Dakota ","18","760077","0.00000","6","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200406","NE","    Nebraska.","46","1929268","0.00000","55","55712","98","9.69612","0.042","Republicano","0.090","0.029"
"20200406","NH","    New Hampshire ","48","1356458","0.00000","26","64197","82","58.49777","0.026","Republicano","0.060","0.037"
"20200406","NV","    Nevada ","117","3034392","0.00000","394","51296","46","10.67202","0.063","Democrata","0.110","0.04"
"20200406","OR","    Oregon ","64","4190713","0.00000","131","53402","81","16.85672","0.033","Democrata","0.070","0.045"
"20200406","SC","    South Carolina ","0","5084127","0.00000","58","45671","80","65.30033","0.026","Republicano","0.110","0.034"
"20200406","WY","    Wyoming ","13","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200405","DE","    Delaware ","80","967171","0.00000","19","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200405","ID","    Idaho ","64","1754208","0.00000","47","46031","150","8.19553","0.026","Republicano","0.110","0.044"
"20200405","ME","    Maine ","14","1338404","0.00000","141","51477","99","16.75455","0.032","Democrata","0.080","0.033"
"20200405","ND","    North Dakota ","21","760077","0.00000","5","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200405","NV","    Nevada ","94","3034392","0.00000","406","51296","46","10.67202","0.063","Democrata","0.110","0.04"
"20200405","SD","    South Dakota ","28","882235","0.00000","20","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200405","UT","    Utah ","177","3161105","0.00000","235","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200405","WY","    Wyoming ","10","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200404","DE","    Delaware ","143","967171","0.00000","18","54758","111","191.59868","0.051","Democrata","0.060","0.037"
"20200404","MT","    Montana ","22","5611179","0.00000","13","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200404","ND","    North Dakota ","13","760077","0.00000","4","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200404","NE","    Nebraska.","42","1929268","0.00000","50","55712","98","9.69612","0.042","Republicano","0.090","0.029"
"20200404","SD","    South Dakota ","25","882235","0.00000","18","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200404","WV","    West Virginia ","45","1805832","0.00000","11","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200404","WY","    Wyoming ","25","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200403","AK","    Alaska ","14","737438","0.00000","66","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200403","AR","    Arkansas ","61","3013825","0.00000","32","45345","108","22.36273","0.048","Republicano","0.080","0.047"
"20200403","IA","    Iowa ","85","3156145","0.00000","40","53489","91","21.81632","0.037","Republicano","0.040","0.035"
"20200403","ID","    Idaho ","222","1754208","0.00000","48","46031","150","8.19553","0.026","Republicano","0.110","0.044"
"20200403","MO","    Missouri ","279","6126452","0.00000","203","50198","57","34.41034","0.045","Republicano","0.090","0.051"
"20200403","MT","    Montana ","16","5611179","0.00000","15","49765","120","2.81807","0.035","Democrata","0.090","0.042"
"20200403","ND","    North Dakota ","14","760077","0.00000","5","58246","113","4.25309","0.022","Republicano","0.080","0.041"
"20200403","SC","    South Carolina ","0","5084127","0.00000","61","45671","80","65.30033","0.026","Republicano","0.110","0.034"
"20200403","SD","    South Dakota ","22","882235","0.00000","20","54842","113","4.49318","0.033","Republicano","0.090","0.036"
"20200403","UT","    Utah ","172","3161105","0.00000","243","48961","80","14.85347","0.036","Republicano","0.090","0.03"
"20200403","VT","    Vermont ","51","626299","0.00000","20","57184","144","26.23583","0.032","Republicano","0.040","0.03"
"20200403","WV","    West Virginia ","20","1805832","0.00000","12","42676","140","29.00558","0.061","Republicano","0.060","0.038"
"20200403","WY","    Wyoming ","12","577737","0.00000","4","63899","112","2.29744","0.037","Republicano","0.120","0.039"
"20200402","AK","    Alaska ","10","737438","0.00000","78","62796","281","0.49896","0.056","Republicano","0.140","0.034"
"20200402","HI","    Hawaii ","50","1420491","0.00000","102","58102","192","85.38914","0.026","Democrata","0.040","0.027"
